,Unnamed: 0,Island,Station ID,latitude,longitude,height_geoid,height_ell,Precision,obsG,gamma,G_disturbance,terrain_effect,topo_free_disturbance
135,143,Tenerife,945012,28.37611111111111,-16.610555555555557,757.394,804.3074,0.05,979243.2,978951.6509371854,291.5490628145635,55.70605371733998,235.84300909722353
136,144,Tenerife,945014,28.37027777777778,-16.6125,849.8487,896.8702,0.05,979224.75,978922.6495421383,302.1004578616703,65.29932724355587,236.80113061811443
137,145,Tenerife,945015,28.364722222222223,-16.61777777777778,893.7957,940.9079,0.05,979216.09,978908.6423721116,307.44762788841035,69.88203651440138,237.565591374009
138,146,Tenerife,945016,28.361944444444447,-16.62361111111111,887.5839,934.7279,0.05,979219.16,978910.3394656042,308.8205343958689,69.18301040043755,239.63752399543134
139,147,Tenerife,945017,28.361666666666668,-16.630277777777778,889.375,936.5015,0.05,979219.87,978909.7712601718,310.0987398282159,69.54641828731663,240.5523215408993
140,148,Tenerife,945019,28.36388888888889,-16.638333333333332,831.3365,878.3918,,979230.03,978927.8687086806,302.16129131941125,63.62084723480142,238.54044408460982
141,149,Tenerife,945020,28.372222222222224,-16.653888888888886,786.4472,833.2832,,979242.81,978942.4164502328,300.3935497672064,35.49121080693037,264.90233896027604
142,150,Tenerife,945021,28.363611111111112,-16.6525,742.3142,789.3239,0.05,979251.19,978955.3304878344,295.85951216553804,55.46273749085153,240.3967746746865
143,151,Tenerife,945022,28.360833333333336,-16.65861111111111,713.67,760.711,0.05,979258.6,978963.9498127647,294.6501872353256,54.00226121167747,240.6479260236481
144,152,Tenerife,945023,28.364444444444445,-16.66111111111111,644.3351,691.2978,,979272.08,978985.6416202527,286.438379747211,47.36358164786986,239.07479809934114
145,153,Tenerife,945024,28.36916666666667,-16.65833333333333,579.2254,626.1059,0.05,979283.94,979006.1153881734,277.824611826567,41.10727482571703,236.71733700084997
146,154,Tenerife,945026,28.372222222222224,-16.653888888888886,514.5657,561.4017,,979298.38,979026.313453155,272.066546845017,35.205266496356764,236.86128034866024
147,155,Tenerife,945027,28.375,-16.6575,462.2838,509.0518,0.05,979307.8,979042.678533755,265.1214662450366,30.316275337044186,234.8051909079924
148,156,Tenerife,945028,28.37555555555556,-16.66333333333333,422.0304,468.7664,0.05,979316.59,979055.1529445036,261.4370554963825,26.58611238371501,234.85094311266752
149,157,Tenerife,945029,28.375,-16.66861111111111,394.4551,441.1825,0.05,979323.25,979063.6237828654,259.62621713464614,22.956913521572787,236.66930361307334
150,158,Tenerife,945031,28.37555555555556,-16.672222222222224,353.2834,399.9858,0.05,979332.12,979076.3798378616,255.74016213836148,19.991346000233325,235.74881613812815
151,159,Tenerife,945032,28.37444444444445,-16.678611111111113,331.0587,377.7579,0.05,979336.87,979083.1559994546,253.7140005454421,18.026178636992142,235.68782190844996
152,160,Tenerife,945033,28.377222222222223,-16.684444444444445,277.7031,324.3258,0.05,979348.22,979099.8564853538,248.3635146461893,12.89078267944509,235.4727319667442
153,161,Tenerife,946001,28.380277777777778,-16.584166666666665,341.1426,388.057,,979338.54,979080.4179557539,258.1220442461781,17.832148112410398,240.2898961337677
154,162,Tenerife,946002,28.385,-16.584166666666665,279.3562,326.1807,0.05,979351.3,979099.8714028047,251.4285971953068,12.636093910088858,238.79250328521795
155,163,Tenerife,946003,28.38833333333333,-16.584166666666665,234.408,281.1665,0.05,979360.75,979114.0161964234,246.73380357655697,8.781977122485953,237.951826454071
156,164,Tenerife,946004,28.391111111111112,-16.578611111111112,219.562,266.2791,0.05,979364.47,979118.8208804963,245.64911950367969,8.162488360709627,237.48663114297005
157,165,Tenerife,947001,28.31055555555556,-16.57,1992.3013,2040.2881,0.05,978993.91,978565.4355602835,428.47443971654866,173.02856408029447,255.4458756362542
158,166,Tenerife,947002,28.31222222222222,-16.56888888888889,1948.6405,1996.6112,0.05,979003.62,978579.0306804001,424.5893195999088,168.8687940894418,255.72052551046698
159,167,Tenerife,947003,28.314444444444444,-16.575277777777778,1903.9744,1951.9348,0.05,979013.26,978592.9762227382,420.28377726185136,164.8560415654971,255.42773569635426
160,168,Tenerife,947004,28.316666666666663,-16.57,1854.1841,1902.1181,0.05,979023.73,978608.5073534707,415.2226465293206,159.4640049351512,255.75864159416943
161,169,Tenerife,947006,28.316944444444445,-16.561944444444446,1804.0236,1851.9362,0.05,979035.47,978624.0048279369,411.46517206309363,154.8146357092702,256.65053635382344
162,170,Tenerife,947007,28.31972222222222,-16.55611111111111,1752.1928,1800.0568,0.05,979045.72,978640.2147683981,405.5052316018846,148.97827397897882,256.5269576229058
163,171,Tenerife,947008,28.321944444444444,-16.548333333333336,1709.8072,1757.6231,0.05,979054.23,978653.4699016329,400.76009836711455,144.34613367546558,256.41396469164897
164,172,Tenerife,947009,28.32138888888889,-16.54138888888889,1667.3432,1715.1353,0.05,979064.39,978666.5324606481,397.85753935191315,139.4840831688999,258.3734561830132
165,173,Tenerife,947010,28.32472222222222,-16.535555555555558,1618.4816,1666.2178,0.05,979076.03,978681.8717891931,394.15821080689784,136.13883952692,258.0193712799778
166,174,Tenerife,947011,28.33222222222222,-16.531388888888888,1558.8206,1606.4699,,979088.58,978700.8664292212,387.7135707787238,132.95653832028748,254.75703245843633
167,175,Tenerife,947013,28.33805555555556,-16.52722222222222,1508.4006,1555.9612,0.05,979099.04,978716.8860340017,382.15396599832457,127.84907090077736,254.30489509754722
168,176,Tenerife,947014,28.342222222222222,-16.522222222222222,1463.6732,1511.1619,0.05,979108.55,978731.0191584375,377.5308415625477,122.84571899257914,254.6851225699686
169,177,Tenerife,947015,28.34722222222222,-16.51527777777778,1399.0824,1446.4845,0.05,979122.92,978751.3472779066,371.572722093435,116.3185727874927,255.2541493059423
170,178,Tenerife,947017,28.34805555555556,-16.519444444444442,1351.2265,1398.6381,,979132.52,978766.1695520218,366.3504479782423,111.9377691350196,254.4126788432227
171,179,Tenerife,947018,28.34861111111111,-16.523055555555555,1305.782,1353.201,0.05,979142.39,978780.2279625522,362.1620374477934,108.3440140970844,253.818023350709
172,180,Tenerife,947019,28.35138888888889,-16.521944444444443,1245.3138,1292.6939,0.05,979155.29,978799.1033702538,356.18662974622566,103.29745681864352,252.88917292758214
173,181,Tenerife,947020,28.35527777777778,-16.514722222222222,1192.9268,1240.2277,0.05,979167.31,978815.5825629752,351.72743702481966,98.43584479040486,253.2915922344148
174,182,Tenerife,947021,28.357222222222223,-16.50638888888889,1144.0974,1191.3346,0.05,979178.95,978830.8130653966,348.1369346033316,93.89597841676144,254.24095618657017
175,183,Tenerife,947022,28.360833333333336,-16.49888888888889,1088.4835,1135.6433,0.05,979190.19,978848.2670878117,341.92291218822356,88.25392250272921,253.66898968549435
176,184,Tenerife,947024,28.363333333333333,-16.499722222222225,1033.4041,1080.5405,0.05,979201.98,978865.4561275592,336.5238724407973,83.28509519863933,253.23877724215794
177,185,Tenerife,947025,28.36555555555556,-16.506666666666668,984.2168,1031.3543,0.05,979211.62,978880.7991882976,330.82081170240417,79.08828072810272,251.73253097430145
178,186,Tenerife,947026,28.365,-16.514444444444443,927.4284,974.602,0.05,979222.75,978898.267314081,324.48268591903616,73.54395178304422,250.93873413599192
179,187,Tenerife,947027,28.36638888888889,-16.52138888888889,875.9419,923.117,0.05,979232.06,978914.2575035344,317.8024964656215,68.62720826144349,249.17528820417803
180,188,Tenerife,947028,28.366666666666667,-16.528333333333332,823.8254,871.0134,0.05,979242.03,978930.3550600994,311.6749399006367,63.17890448708727,248.4960354135494
181,189,Tenerife,947030,28.36611111111112,-16.534166666666668,841.7808,888.9894,0.05,979236.26,978924.7665695056,311.49343049444724,64.79298107578168,246.70044941866556
182,190,Tenerife,947031,28.36277777777778,-16.53527777777778,903.2445,950.5025,0.05,979224.66,978905.5352231058,319.12477689422667,70.850340808698,248.2744360855287
183,191,Tenerife,947032,28.36138888888889,-16.54361111111111,906.6331,953.9211,0.05,979223.26,978904.3755874106,318.88441258936655,72.07818512207032,246.80622746729622
184,192,Tenerife,947033,28.360833333333336,-16.551111111111112,874.1241,921.4282,0.05,979228.42,978914.3591525778,314.06084742222447,68.30797531228667,245.7528721099378
185,193,Tenerife,947035,28.359722222222224,-16.561111111111114,811.5305,858.8491,0.05,979241.42,978933.5841429044,307.8358570956625,62.26725801113537,245.56859908452714
186,194,Tenerife,947036,28.360833333333336,-16.570833333333333,742.0541,789.3463,0.05,979255.3,978955.1138727205,300.18612727953587,55.88930165312716,244.2968256264087
187,195,Tenerife,947037,28.3625,-16.571944444444444,694.3042,741.5663,0.05,979265.28,978969.9831426052,295.2968573948601,51.26727192707606,244.02958546778407
188,196,Tenerife,947038,28.36611111111112,-16.57638888888889,646.4191,693.6113,0.05,979274.57,978985.0535500621,289.51644993782975,46.76000437625071,242.75644556157903
189,197,Tenerife,947039,28.366666666666667,-16.583055555555557,594.5264,641.6969,0.05,979283.65,979001.1154291516,282.53457084845286,40.48339965161175,242.0511711968411
190,198,Tenerife,947040,28.369722222222222,-16.579722222222223,540.2625,587.3822,0.05,979296.45,979018.1071772942,278.34282270574477,35.76847698425755,242.57434572148722
191,199,Tenerife,947042,28.37388888888889,-16.572499999999998,504.0094,551.0646,0.05,979306.12,979029.6293307494,276.4906692506047,34.2158504953265,242.2748187552782
192,200,Tenerife,947043,28.3775,-16.575277777777778,433.2515,480.2345,0.05,979320.18,979051.7605922959,268.4194077041466,27.49152663378654,240.92788107036003
193,201,Tenerife,947044,28.3775,-16.579444444444444,399.6373,446.6128,,979326.26,979062.1366934115,264.1233065885026,23.770922514600024,240.35238407390258
194,202,Tenerife,10935002,28.05361111111112,-16.67888888888889,111.0242,155.9885,0.05,979372.15,979127.4670105412,244.68298945878632,0.9132038448970314,243.7697856138893
195,203,Tenerife,10935003,28.05388888888889,-16.678611111111113,109.6442,154.6164,,979371.9,979127.911341957,243.98865804297384,0.8096060367087061,243.17905200626512
196,204,Tenerife,10935004,28.05388888888889,-16.678611111111113,109.4228,154.395,,979371.91,979127.9796793059,243.9303206941113,0.7818079601100082,243.1485127340013
197,205,Tenerife,10935005,28.052777777777777,-16.676944444444445,116.5873,161.5365,,979368.07,979125.6921113593,242.37788864062168,1.715225095843909,240.66266354477776
198,206,Tenerife,10935006,28.051666666666662,-16.670833333333334,135.0607,180.0002,,979364.98,979119.9098735359,245.07012646412477,3.5552466648333976,241.51487979929138
199,207,Tenerife,10935007,28.051944444444445,-16.66444444444444,162.621,207.584,0.05,979358.93,979111.4168290799,247.513170920196,6.661640400737952,240.85153051945804
200,208,Tenerife,10935008,28.0525,-16.65888888888889,175.5397,220.5267,,979356.6,979107.4636819215,249.13631807849742,7.987610621701775,241.14870745679565
201,209,Tenerife,10935009,28.052777777777777,-16.653333333333332,181.4387,226.4427,0.05,979355.28,979105.6585263103,249.62147368968,8.609790571775498,241.01168311790448
202,210,Tenerife,10935010,28.05305555555556,-16.648055555555555,187.443,232.4586,,979353.55,979103.8225418899,249.72745811019558,9.104375829967426,240.62308228022815
203,211,Tenerife,10935011,28.05305555555556,-16.641111111111112,172.0028,217.0135,,979355.51,979108.5896711955,246.92032880452462,7.180713126040188,239.73961567848443
204,212,Tenerife,10935012,28.0525,-16.639166666666664,172.2327,217.2282,0.05,979355.47,979108.4817666092,246.98823339072987,7.719368769488935,239.26886462124094
205,213,Tenerife,10935013,28.050555555555555,-16.633055555555558,156.2203,201.1633,,979357.23,979113.2945076635,243.9354923365172,6.302725449875284,237.63276688664192
206,214,Tenerife,10935014,28.049722222222226,-16.62611111111111,144.0627,188.9684,,979357.66,979116.9960638273,240.66393617272843,5.057006962340802,235.60692921038762
207,215,Tenerife,10935015,28.05027777777778,-16.62361111111111,141.5831,186.4966,,979357.23,979117.8006324967,239.4293675032677,4.162520615577683,235.26684688769004
208,216,Tenerife,10935016,28.050555555555555,-16.62361111111111,145.677,190.5973,,979355.47,979116.5557474422,238.91425255779177,4.717191036775551,234.19706152101622
209,217,Tenerife,10935017,28.050555555555555,-16.62361111111111,146.0857,191.006,,979356.39,979116.4296001791,239.96039982093498,4.792968883895739,235.16743093703923
210,218,Tenerife,10935018,28.05138888888889,-16.611944444444447,133.0762,177.9834,,979357.05,979120.5115542562,236.53844574384857,3.6364094165511913,232.90203632729737
211,219,Tenerife,10935019,28.051944444444445,-16.60888888888889,126.4038,171.3136,,979356.74,979122.6118721969,234.12812780309469,3.348113333081995,230.7800144700127
212,220,Tenerife,10935020,28.05305555555556,-16.598055555555554,132.8946,177.79,,979353.02,979120.6961580804,232.32384191965684,3.883196550549511,228.44064536910733
213,221,Tenerife,10935021,28.05527777777778,-16.59111111111111,142.5432,187.457,0.05,979352.14,979117.8789338504,234.26106614957098,4.710139232070398,229.5509269175006
214,222,Tenerife,10935022,28.055,-16.59111111111111,142.2982,187.2053,,979352.15,979117.9358026778,234.2141973222606,4.63234679947004,229.58185052279055
215,223,Tenerife,10935023,28.056944444444444,-16.585555555555555,144.7292,189.6535,,979351.2,979117.325893897,233.8741061029723,4.8406779626164615,229.03342814035582
216,224,Tenerife,10935024,28.059444444444445,-16.579444444444444,140.9274,185.8714,,979351.63,979118.6806500002,232.94934999977704,4.6641020429988815,228.28524795677816
217,225,Tenerife,10935025,28.06277777777778,-16.57361111111111,135.0054,179.9858,,979352.56,979120.7471472296,231.81285277043935,3.925682959588437,227.8871698108509
218,226,Tenerife,10935026,28.06305555555556,-16.573888888888888,136.9795,181.9682,,979352.1,979120.1560906245,231.94390937546268,4.220142344702638,227.72376703076003
219,227,Tenerife,10935027,28.064444444444444,-16.57111111111111,138.423,183.424,0.05,979351.51,979119.810868894,231.69913110602647,4.262492834179458,227.43663827184702
220,228,Tenerife,10935028,28.06805555555556,-16.56277777777778,158.0336,203.0547,0.05,979346.54,979114.0224935823,232.51750641770195,6.344753979626366,226.17275243807558
221,229,Tenerife,10935029,28.060277777777777,-16.7,113.8202,158.8592,0.05,979372.93,979127.0806343403,245.8493656597566,0.442953336138019,245.40641232361855
222,230,Tenerife,10935030,28.059166666666663,-16.690833333333334,153.2892,198.3442,0.05,979363.14,979114.8100405858,248.32995941420086,4.864060542713792,243.46589887148707
223,231,Tenerife,10935031,28.05527777777778,-16.68305555555556,122.3232,167.317,0.05,979368.76,979124.0952819402,244.66471805982292,1.4605262428530437,243.20419181696988
224,233,Tenerife,10936002,28.48888888888889,-16.316111111111113,550.3147,595.133,0.05,979300.53,979024.7253133819,275.80468661815394,44.90183581890145,230.9028507992525
225,234,Tenerife,10936003,28.48888888888889,-16.31638888888889,561.4062,606.227,,979300.68,979021.3017872947,279.37821270537097,44.78743610057232,234.59077660479863
226,235,Tenerife,10936004,28.49,-16.328888888888887,572.7143,617.6251,,979299.32,979017.8685618988,281.45143810112495,47.03392964892373,234.41750845220122
227,236,Tenerife,10936005,28.49,-16.335833333333333,585.2092,630.1714,,979298.74,979013.9969091758,284.74309082422405,47.945602652202425,236.79748817202164
228,237,Tenerife,10936006,28.489722222222223,-16.340277777777775,600.7341,645.728,0.05,979296.21,979009.1753105805,287.0346894194372,49.48409912356724,237.55059029586997
229,238,Tenerife,10936007,28.49,-16.344166666666666,602.3576,647.3738,,979295.79,979008.6884714004,287.10152859962545,48.4973046473891,238.60422395223634
230,239,Tenerife,10936008,28.49,-16.348055555555554,627.9534,672.9948,,979290.42,979000.7822423723,289.63775762775913,51.38083317466442,238.2569244530947
231,240,Tenerife,10936009,28.49083333333333,-16.35611111111111,625.3965,670.469,,979294.01,979001.6247549349,292.3852450650884,50.54056248533508,241.8446825797533
232,241,Tenerife,10936010,28.490833,-16.356111,626.9003,671.9729,,979294.23,979001.1606527478,293.06934725213796,50.49818217853877,242.5711650735992
233,242,Tenerife,10936011,28.49138888888889,-16.362222222222222,627.6065,672.7,,979294.02,979000.9783722232,293.04162777680904,50.89576408216183,242.1458636946472
234,243,Tenerife,10936012,28.492222222222225,-16.366666666666667,618.2933,663.396,0.05,979297.12,979003.9125239161,293.20747608388774,50.00537344013424,243.2021026437535
235,244,Tenerife,10936013,28.492222222222225,-16.373055555555556,610.9643,656.0859,0.05,979298.68,979006.1683037198,292.5116962802131,49.18141086792502,243.33028541228805
236,245,Tenerife,10936014,28.492222222222225,-16.378611111111113,606.0127,651.1507,,979299.02,979007.6912318071,291.32876819290686,48.449614063114176,242.87915412979268
237,246,Tenerife,10936015,28.48805555555556,-16.38222222222222,595.8862,641.0946,,979300.82,979010.4789283957,290.3410716042854,47.45825789481748,242.8828137094679
238,247,Tenerife,10936016,28.48777777777778,-16.383055555555558,589.3885,634.6036,,979301.89,979012.4609372955,289.4290627045557,46.64781834094242,242.78124436361327
239,248,Tenerife,10936017,28.487222222222226,-16.38722222222222,581.5508,626.7807,0.05,979302.45,979014.8329314545,287.6170685454272,46.07574621689638,241.54132232853078
240,249,Tenerife,10936018,28.484166666666667,-16.390277777777776,592.659,637.9391,0.05,979299.07,979011.1582586081,287.91174139187206,46.904966772478616,241.00677461939344
241,250,Tenerife,10936019,28.480555555555554,-16.397777777777776,587.123,632.4667,,979297.45,979012.5736107198,284.8763892801944,45.87092650179398,239.00546277840044
242,251,Tenerife,10936020,28.479166666666664,-16.4,588.7271,634.0946,,979295.56,979011.9661269729,283.59387302713003,45.44878824372754,238.1450847834025
243,252,Tenerife,10936021,28.4775,-16.4025,582.1926,627.5856,,979295.89,979013.8485722563,282.0414277437376,44.80457448563753,237.23685325810004
244,253,Tenerife,10936022,28.47611111111111,-16.40861111111111,576.7825,622.2018,,979294.97,979015.4048283871,279.5651716128923,43.87802067280589,235.6871509400864
245,254,Tenerife,10936023,28.47611111111111,-16.411944444444444,551.1386,596.5616,,979297.57,979023.3171735991,274.2528264007997,40.35127670573196,233.90154969506773
246,255,Tenerife,10936024,28.474444444444444,-16.416944444444447,536.6205,582.0738,,979298.93,979027.6618798247,271.26812017534394,38.154532664692006,233.11358751065194
247,256,Tenerife,10936025,28.4725,-16.4225,508.3733,553.8568,,979302.39,979036.2224088614,266.16759113862645,34.45665681735089,231.71093432127554
248,257,Tenerife,10936026,28.47277777777777,-16.428055555555556,468.0126,513.4928,,979308.01,979048.6998596503,259.3101403496694,27.84278170577229,231.4673586438971
249,258,Tenerife,10936027,28.470277777777778,-16.43305555555556,466.9643,512.4857,0.05,979308.22,979048.8214538286,259.3985461713746,29.692133507517887,229.70641266385672
250,259,Tenerife,10936028,28.470277777777778,-16.433333333333334,465.163,510.6845,,979308.65,979049.3773142775,259.27268572256435,29.3691799876329,229.90350573493146
251,260,Tenerife,10936029,28.46555555555556,-16.436944444444446,433.7189,479.313,,979314.74,979058.7014597231,256.0385402769316,26.13478486915509,229.90375540777652
252,261,Tenerife,10936030,28.46333333333333,-16.442222222222224,416.807,462.4318,,979316.55,979063.7430414984,252.80695850169286,23.73259211588452,229.07436638580833
253,262,Tenerife,10936031,28.461388888888887,-16.445555555555554,396.524,442.1773,,979320.5,979069.8467438343,250.6532561656786,21.90287398956679,228.75038217611183
254,263,Tenerife,10936032,28.459444444444443,-16.449166666666667,376.5065,422.1892,,979323.43,979075.868296748,247.56170325202402,18.409724390854947,229.15197886116908
255,264,Tenerife,10936033,28.459444444444443,-16.448888888888888,376.1132,421.796,,979323.44,979075.9896456143,247.45035438565537,18.553599955829156,228.89675442982622
256,265,Tenerife,10936034,28.45805555555556,-16.45138888888889,359.9371,405.6398,,979325.13,979080.8706898309,244.25931016914546,14.304382169206226,229.95492799993923
257,266,Tenerife,10936035,28.454722222222223,-16.45722222222222,345.1897,390.9392,,979329.28,979085.155440862,244.1245591379702,14.12872584338389,229.9958332945863
258,267,Tenerife,10936036,28.45138888888889,-16.459722222222222,328.7105,374.512,,979334.46,979089.9731159294,244.48688407056034,13.269344143243249,231.2175399273171
259,268,Tenerife,10936037,28.44333333333333,-16.46611111111111,311.7077,357.6318,,979339.36,979094.5734922265,244.78650777344592,13.18870025778286,231.59780751566305
260,269,Tenerife,10936038,28.43888888888889,-16.471666666666664,278.4725,324.4658,,979347.31,979104.473413062,242.8365869380068,10.44254368764519,232.39404325036162
261,270,Tenerife,10936039,28.43694444444445,-16.47583333333333,266.7258,312.7514,,979349.97,979107.9418316564,242.02816834358964,9.415503665415113,232.61266467817453
262,271,Tenerife,10936040,28.434722222222224,-16.47972222222222,240.3571,286.4213,,979356.42,979115.9002254875,240.51977451250423,8.257630102245823,232.2621444102584
263,272,Tenerife,10936041,28.432222222222222,-16.484166666666667,230.8681,276.9745,,979359.14,979118.6268447114,240.51315528864507,6.954596346224544,233.55855894242052
264,273,Tenerife,10936042,28.42833333333333,-16.488333333333333,247.9252,294.0899,,979356.2,979113.0503383937,243.1496616062941,9.273290959807364,233.87637064648675
265,274,Tenerife,10936043,28.42666666666667,-16.49388888888889,260.054,306.2429,,979353.67,979109.1734722123,244.49652778776363,10.533005955929118,233.9635218318345
266,275,Tenerife,10936044,28.42666666666667,-16.49361111111111,257.8761,304.0652,,979354.18,979109.8455885564,244.3344114436768,10.032942658707778,234.30146878496902
267,277,Tenerife,10936046,28.42,-16.502777777777776,289.4176,335.7176,0.05,979347.13,979099.5726141856,247.55738581437618,10.539102123083191,237.018283691293
268,278,Tenerife,10936047,28.41638888888889,-16.50583333333333,282.5062,328.8673,0.05,979349.24,979101.4138813452,247.8261186548043,10.17015830445413,237.65596035035017
269,279,Tenerife,10936048,28.411388888888887,-16.509166666666665,251.5812,298.0247,0.05,979357.3,979110.5550805625,246.74491943756584,6.666910209623456,240.07800922794237
